,siren,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,CIR2021,CIR2022,CIR2023
2016,528293095,71.12B,ETI,2010-11-04,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,528456619,26.12Z,ETI,2010-10-22,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,528605991,62.01Z,ETI,2010-11-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,528616584,71.12B,GE,2010-12-26,71,4114786.0,0.0,0.0,0.0,1045686.0,307176.0,115292.0,1352862.0,1293770.0
2020,528634264,96.09Z,GE,2010-06-14,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,528643059,71.20B,GE,2010-10-01,71,2085290.0,0.0,0.0,0.0,1186704.0,0.0,0.0,548155.0,350431.0
2022,528825888,30.12Z,GE,2010-11-10,30,262000.0,262000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,528912116,62.02A,GE,2010-11-08,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,528955321,22.29A,ETI,2010-11-24,22,4747801.0,0.0,121936.0,0.0,0.0,0.0,4625865.0,0.0,0.0
2025,529007684,25.62B,ETI,2010-12-09,25,202301.0,0.0,0.0,0.0,0.0,0.0,10716.0,126112.0,65473.0
2026,529074486,25.99B,ETI,2010-12-01,25,971490.0,68378.0,42183.0,77446.0,0.0,0.0,0.0,0.0,783483.0
2027,529170839,71.12B,ETI,2011-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,529193468,71.12B,ETI,2010-12-13,71,2284623.0,0.0,0.0,0.0,0.0,0.0,76338.0,1369074.0,839211.0
2029,529210494,71.12B,GE,2010-12-10,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,529210536,62.02A,ETI,2010-12-09,62,74749.0,0.0,74749.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,529212227,71.12B,GE,2010-12-02,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,529212847,62.02A,ETI,2010-12-09,62,53780.0,0.0,0.0,53780.0,0.0,0.0,0.0,0.0,0.0
2033,529218596,62.02A,GE,2010-12-17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,529235749,72.11Z,ETI,2010-12-14,72,6555178.0,2504593.0,1886534.0,2080032.0,0.0,0.0,0.0,0.0,84019.0
2035,529236648,71.12B,GE,2010-12-20,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,529243271,21.10Z,ETI,2010-12-27,21,5930901.0,0.0,0.0,0.0,0.0,462000.0,1341000.0,1882901.0,2245000.0
2037,529284879,62.01Z,GE,2010-12-21,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,529293912,71.20B,GE,2010-12-13,71,333.33,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,529294027,71.20B,GE,2010-12-13,71,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,529294092,71.20B,GE,2010-12-13,71,33145.0,0.0,0.0,0.0,33145.0,0.0,0.0,0.0,0.0
2041,529294100,71.20B,GE,2010-12-13,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,529296709,62.02A,ETI,2010-12-08,62,27231.0,0.0,0.0,0.0,0.0,0.0,20331.0,6900.0,0.0
2043,529936650,71.12B,ETI,2011-01-18,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,530288224,62.02A,ETI,2011-02-04,62,66000.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,54000.0
2045,530429224,72.11Z,ETI,2011-02-10,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,530604594,22.23Z,ETI,2011-02-23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,531323681,22.29A,ETI,2011-03-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,531680437,95.11Z,GE,2011-03-25,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,531788941,71.12B,ETI,2011-03-10,71,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0
2050,531918456,25.99B,ETI,2011-05-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,532144326,71.11Z,ETI,2011-05-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,532267382,71.12B,ETI,2011-04-29,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,532654514,71.12B,ETI,2011-06-01,71,69723.0,0.0,6513.0,0.0,0.0,27633.0,35577.0,0.0,0.0
2054,532957610,71.20B,GE,2011-06-07,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,532964228,71.12B,ETI,2011-06-06,71,904868.0,411000.0,0.0,475752.0,18116.0,0.0,0.0,0.0,0.0
2056,532986080,71.12B,ETI,2011-04-01,71,74539.0,0.0,73125.0,0.0,1414.0,0.0,0.0,0.0,0.0
2057,532987658,32.50A,ETI,2011-04-22,32,908862.0,317343.0,0.0,331085.0,145002.0,115432.0,0.0,0.0,0.0
2058,533063889,25.99B,ETI,2011-07-01,25,48000.0,33000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,533141552,96.04Z,ETI,2011-06-21,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,533213773,21.10Z,ETI,2011-06-23,21,12436027.0,0.0,0.0,0.0,0.0,27.0,0.0,12436000.0,0.0
2061,533297834,62.09Z,ETI,2011-06-23,62,10733.0,0.0,0.0,10733.0,0.0,0.0,0.0,0.0,0.0
2062,533623286,71.12B,ETI,2011-07-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,533670790,71.12B,GE,2011-07-06,71,6691.0,4054.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0
2064,533706800,71.11Z,GE,2011-06-07,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,533706834,71.11Z,GE,2011-06-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,533869780,71.20B,ETI,2011-06-21,71,933653.0,0.0,69867.0,100910.0,105136.0,181243.0,126181.0,149016.0,201300.0
2067,533886859,29.20Z,ETI,2011-07-05,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,533969457,71.12B,ETI,2011-07-06,71,604075.0,554705.0,49370.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,534014956,62.02A,GE,2011-08-01,62,767000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767000.0
2070,534181623,62.02A,ETI,2011-07-26,62,123320.0,0.0,0.0,0.0,123320.0,0.0,0.0,0.0,0.0
2071,534690581,95.12Z,ETI,2011-09-13,95,242744.0,37338.0,0.0,41844.0,78251.0,85311.0,0.0,0.0,0.0
2072,534737291,71.12B,ETI,2011-08-29,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,534870803,71.12B,GE,2011-09-30,71,176681.0,0.0,0.0,106241.0,70440.0,0.0,0.0,0.0,0.0
2074,534881628,71.12B,GE,2011-08-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,534933627,71.12B,ETI,2011-09-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,534969647,62.03Z,GE,2011-09-26,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,535199103,71.12B,ETI,2011-10-01,71,5173000.0,585000.0,521000.0,1432000.0,581000.0,1222000.0,447000.0,233000.0,152000.0
2078,535205660,32.13Z,GE,2011-10-06,32,216430.0,216430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,535353395,71.12B,GE,2011-09-19,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,535406433,32.99Z,ETI,2011-10-19,32,2295023.0,0.0,502455.0,0.0,622000.0,190921.0,277000.0,364647.0,338000.0
2081,537507022,62.02A,ETI,2011-10-19,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,537616377,96.09Z,ETI,2011-10-21,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,537897811,71.12B,ETI,2011-11-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,537915399,71.12B,GE,2011-11-16,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,537915530,62.02A,GE,2011-11-16,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,537934192,62.02A,GE,2011-11-17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,537934507,71.12B,GE,2011-11-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,537934630,71.12B,GE,2011-11-16,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,537961369,71.12B,GE,2011-10-03,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,537975427,96.09Z,GE,2011-07-13,96,65339.0,0.0,36139.0,29200.0,0.0,0.0,0.0,0.0,0.0
2091,538008319,71.12B,ETI,2011-11-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,538055906,71.12B,ETI,2011-10-10,71,181676.0,0.0,31844.0,0.0,149832.0,0.0,0.0,0.0,0.0
2093,538125956,22.21Z,ETI,2011-11-03,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,538203175,62.09Z,ETI,2011-11-30,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,538209594,62.02A,ETI,2011-11-30,62,659485.0,418361.0,0.0,0.0,0.0,0.0,94924.0,63190.0,83010.0
2096,538215690,71.12B,ETI,2011-09-06,71,54796.0,0.0,0.0,0.0,54796.0,0.0,0.0,0.0,0.0
2097,538275413,25.11Z,GE,2011-12-02,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,538295742,29.32Z,GE,2011-11-28,29,20221108.0,524655.0,1235213.0,1437072.0,8751540.0,0.0,5418483.0,1656248.0,1197897.0
2099,538329970,71.12B,GE,2011-11-22,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,538457847,96.04Z,ETI,2012-01-01,96,39156.0,0.0,0.0,39156.0,0.0,0.0,0.0,0.0,0.0
2101,538463043,26.51A,ETI,2011-12-05,26,2059757.0,0.0,0.0,0.0,89152.0,1026891.0,433411.0,510303.0,0.0
2102,538465865,29.32Z,ETI,2011-12-01,29,704662.0,77865.0,87122.0,113191.0,136026.0,56345.0,69867.0,83123.0,81123.0
2103,538514407,25.93Z,ETI,2011-12-02,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,538522012,29.20Z,ETI,2011-12-05,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,538532722,71.12B,ETI,2011-12-06,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,538600412,26.20Z,ETI,2011-12-16,26,25773000.0,0.0,3149000.0,3907000.0,0.0,5558000.0,0.0,6650000.0,6509000.0
2107,538612268,62.01Z,GE,2011-11-30,62,764167.0,0.0,0.0,0.0,0.0,0.0,31967.0,5371.0,726829.0
2108,538612334,71.12B,GE,2011-11-30,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,538612367,71.12B,GE,2011-11-30,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,538613613,20.13A,GE,2011-11-30,20,208000.0,0.0,0.0,27000.0,0.0,45000.0,67000.0,69000.0,0.0
2111,538675083,62.01Z,GE,2011-12-12,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,538695040,20.16Z,GE,2011-12-21,20,15047000.0,0.0,6455000.0,2946000.0,3233000.0,2413000.0,0.0,0.0,0.0
2113,538724329,71.20B,GE,2011-12-12,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,538760125,22.22Z,ETI,2012-01-02,22,20957952.0,1584000.0,1476000.0,1337000.0,823000.0,898000.0,2672916.0,1924036.0,10243000.0
2115,538771650,71.12B,ETI,2011-12-21,71,10741847.0,895550.0,1240057.0,1217197.0,0.0,1988673.0,1998277.0,1912233.0,1489860.0
2116,539072793,71.12B,GE,2011-11-30,71,1492285.0,0.0,0.0,0.0,1492285.0,0.0,0.0,0.0,0.0
2117,539075259,71.12B,GE,2011-11-30,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,539501205,21.20Z,ETI,2012-01-16,21,140171.0,0.0,0.0,0.0,0.0,0.0,0.0,115737.0,24434.0
2119,539658310,71.20B,ETI,2011-12-22,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,539869107,62.02A,ETI,2012-02-01,62,50579.0,0.0,50579.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,539928911,71.12B,ETI,2012-02-09,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,540013802,71.20B,GE,2012-03-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,540018439,25.61Z,ETI,2012-02-23,25,62000.0,29000.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,542001193,71.12B,GE,1954-01-01,71,1181991.0,0.0,0.0,0.0,734753.0,98285.0,0.0,209097.0,139856.0
2125,542015904,22.21Z,ETI,1980-07-01,22,524356.0,0.0,0.0,0.0,0.0,175006.0,133007.0,159987.0,56356.0
2126,542021829,71.12B,GE,1900-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,542029152,71.12B,GE,1983-03-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,542035795,29.32Z,ETI,1986-12-22,29,580101.0,4915.0,127999.0,119734.0,126894.0,111823.0,54460.0,16182.0,18094.0
2129,542036850,22.21Z,ETI,1954-03-19,22,26590000.0,0.0,0.0,0.0,9330000.0,8690000.0,8570000.0,0.0,0.0
2130,542040928,25.62B,ETI,1900-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,542044417,20.59Z,GE,2000-10-01,20,23961763.0,147324.0,2477714.0,1096576.0,1104724.0,490545.0,0.0,7895562.0,10749318.0
2132,542046677,96.04Z,ETI,1954-01-01,96,242000.0,111000.0,131000.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,542062922,21.20Z,ETI,1900-01-01,21,10234522.0,0.0,0.0,0.0,0.0,0.0,3079529.0,3397369.0,3757624.0
2134,542065479,29.10Z,GE,1954-01-01,29,354769542.0,42456000.0,42333000.0,42883000.0,44257000.0,36676000.0,112254000.0,35542.0,33875000.0
2135,542076682,20.12Z,GE,1958-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,542078555,22.29B,ETI,1977-01-01,22,4347000.0,1788000.0,1288000.0,1168000.0,103000.0,0.0,0.0,0.0,0.0
2137,542084447,25.29Z,ETI,1954-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,542094750,29.32Z,GE,1998-12-28,29,16437979.0,2605000.0,7506000.0,1637000.0,1631000.0,910000.0,833000.0,590000.0,725979.0
2139,542097944,25.21Z,GE,1954-01-01,25,7642629.0,0.0,0.0,0.0,7642629.0,0.0,0.0,0.0,0.0
2140,542098553,20.14Z,ETI,1900-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,542750138,22.22Z,ETI,1954-01-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,544501927,32.50A,ETI,1954-01-01,32,564350.0,188267.0,105303.0,170241.0,38947.0,0.0,54127.0,7465.0,0.0
2143,546780065,20.14Z,GE,1967-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,547020040,26.12Z,ETI,1900-01-01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,548201490,20.14Z,GE,1954-01-01,20,4643930.0,0.0,0.0,938408.0,0.0,964383.0,2741139.0,0.0,0.0
2146,549800522,71.12B,ETI,1954-01-01,71,6963091.34,0.0,303998.34,433365.0,695436.0,1080281.0,710784.0,1081905.0,2657322.0
2147,550200869,20.13B,ETI,1955-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,550800528,25.94Z,ETI,1955-01-01,25,6537505.0,2082234.0,732306.0,698269.0,164000.0,528453.0,351694.0,474549.0,1506000.0
2149,552009169,32.50A,ETI,1955-01-01,32,17334.0,0.0,0.0,0.0,17334.0,0.0,0.0,0.0,0.0
2150,552012791,20.16Z,ETI,1955-01-01,20,2864485.0,0.0,0.0,0.0,0.0,0.0,0.0,528360.0,2336125.0
2151,552016487,20.41Z,GE,1955-01-01,20,20324018.0,526990.0,651597.0,5313924.0,2210338.0,2323762.0,2557512.0,3263526.0,3476369.0
2152,552018152,26.51A,ETI,1955-01-01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,552021214,22.29B,ETI,1989-02-05,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,552024879,20.52Z,ETI,1968-01-01,20,608049.0,68961.0,81459.0,90569.0,108221.0,149241.0,46256.0,41046.0,22296.0
2155,552027898,22.22Z,ETI,1980-01-01,22,1612449.0,0.0,0.0,0.0,0.0,0.0,1612449.0,0.0,0.0
2156,552031650,71.20B,ETI,1955-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,552035826,26.51B,ETI,1941-06-30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,552058158,71.12B,GE,1980-12-15,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,552065187,20.42Z,GE,1955-01-01,20,45477191.0,11746.0,0.0,0.0,0.0,13764000.0,14232000.0,16445.0,17453000.0
2160,552068637,26.51B,ETI,1955-01-01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,552076416,96.09Z,ETI,1955-01-01,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,552081739,22.22Z,ETI,1955-01-01,22,51486987.0,0.0,0.0,5887359.0,8091655.0,8885377.0,8322816.0,9000115.0,11299665.0
2163,552085672,25.11Z,ETI,1975-01-01,25,373571.0,58367.0,158041.0,157163.0,0.0,0.0,0.0,0.0,0.0
2164,552097610,62.02A,ETI,1900-01-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,552105603,25.72Z,ETI,1955-01-01,25,583694.0,187818.0,218096.0,177780.0,0.0,0.0,0.0,0.0,0.0
2166,552134454,22.22Z,ETI,1955-01-01,22,1367157.0,169063.0,122767.0,226324.0,85201.0,233903.0,186233.0,194335.0,149331.0
2167,552139677,21.20Z,ETI,1955-01-01,21,12549130.0,2294394.0,0.0,0.0,0.0,0.0,4766651.0,5488085.0,0.0
2168,552146854,20.14Z,GE,1980-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,552721193,25.99B,ETI,1955-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,556750248,22.21Z,ETI,1967-01-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,556850279,62.09Z,ETI,1968-01-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,558201075,21.20Z,ETI,1973-01-01,21,16681000.0,5245000.0,5216000.0,5691000.0,529000.0,0.0,0.0,0.0,0.0
2173,559801675,29.32Z,ETI,1955-01-01,29,2392472.0,524172.0,0.0,0.0,201548.0,416688.0,833376.0,0.0,416688.0
2174,562033068,21.20Z,GE,1956-01-01,21,60751692.0,7365279.0,7717984.0,8167004.0,8985582.0,6858176.0,7292324.0,6895931.0,7469412.0
2175,562034124,20.42Z,GE,1981-01-16,20,4171000.0,2114000.0,0.0,350000.0,306000.0,315000.0,331000.0,348000.0,407000.0
2176,562045336,22.22Z,ETI,1970-09-26,22,295091.0,0.0,295091.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,562050856,32.50A,ETI,1981-01-27,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,562061002,20.59Z,ETI,1956-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,562079921,25.94Z,ETI,1956-01-01,25,685575.89,0.0,0.0,0.0,225575.89,0.0,460000.0,0.0,0.0
2180,562110965,30.11Z,ETI,1956-01-01,30,6087831.0,0.0,0.0,0.0,0.0,2891831.0,2671000.0,525000.0,0.0
2181,562128132,20.12Z,ETI,1900-01-01,20,4679845.0,524033.0,631825.0,521584.0,624565.0,597289.0,580257.0,576901.0,623391.0
2182,562137596,20.30Z,GE,1956-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,568504161,29.32Z,ETI,1956-01-01,29,13591016.66,0.0,1941000.0,0.0,2340016.66,517000.0,838000.0,7430000.0,525000.0
2184,569800873,71.12B,GE,1900-01-01,71,7216030.0,330.0,238000.0,302000.0,289000.0,256000.0,1370000.0,1976800.0,2783900.0
2185,572017903,62.02A,ETI,1976-01-01,62,86271.0,23445.0,17969.0,14905.0,15177.0,14775.0,0.0,0.0,0.0
2186,572020154,25.50A,ETI,1983-06-30,25,237095.0,0.0,0.0,0.0,0.0,0.0,128000.0,90000.0,19095.0
2187,572020394,25.72Z,ETI,1957-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,572040509,22.19Z,ETI,1900-01-01,22,2136093.0,246301.0,250076.0,244000.0,0.0,229000.0,690000.0,240918.0,235798.0
2189,572051571,25.29Z,ETI,1957-01-01,25,2233933.0,226000.0,101000.0,159644.0,163000.0,191702.0,195296.0,587104.0,610187.0
2190,572071140,21.20Z,ETI,1957-01-01,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,572082253,20.42Z,GE,1900-01-01,20,31506733.0,3940798.0,8993331.0,3360560.0,2342193.0,2228643.0,2153480.0,6122838.0,2364890.0
2192,572089795,26.51A,GE,1973-01-01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,572093243,20.30Z,ETI,1957-01-01,20,972454.0,128986.0,155791.0,157327.0,139253.0,79731.0,71635.0,109748.0,129983.0
2194,572119592,25.11Z,GE,1900-01-01,25,574856.0,66459.0,88304.0,399836.0,20257.0,0.0,0.0,0.0,0.0
2195,572123040,71.12B,ETI,1975-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,572142347,25.61Z,ETI,1957-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,572168979,32.50A,ETI,1983-04-01,32,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,165000.0,0.0
2198,572213742,25.93Z,GE,1973-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,572224863,20.14Z,ETI,1957-01-01,20,252214.0,0.0,0.0,0.0,0.0,68576.0,52303.0,88350.0,42985.0
2200,572232411,20.59Z,ETI,1957-01-01,20,6044687.0,0.0,0.0,300000.0,0.0,5562448.0,0.0,88885.0,93354.0
2201,574202156,96.04Z,ETI,1957-01-01,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,574507596,32.50A,ETI,1957-01-01,32,8739.0,0.0,0.0,0.0,0.0,0.0,8739.0,0.0,0.0
2203,575780176,21.20Z,ETI,1957-01-01,21,453245.0,138585.0,165198.0,149462.0,0.0,0.0,0.0,0.0,0.0
2204,576150270,71.12B,ETI,1961-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,576650394,20.30Z,ETI,1966-01-01,20,503304.0,0.0,0.0,401000.0,0.0,32957.0,0.0,69347.0,0.0
2206,577050545,96.03Z,ETI,1970-01-01,96,83996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83996.0
2207,577150345,25.93Z,ETI,1969-01-01,25,3198286.0,279910.0,184908.0,172868.0,0.0,0.0,1038380.0,0.0,1522220.0
2208,580501310,20.59Z,ETI,1958-01-01,20,3762889.0,193000.0,32280.0,963780.0,1246274.0,519312.0,0.0,304534.0,503709.0
2209,582012340,25.62A,ETI,1900-01-01,25,70000.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0
2210,582022265,20.42Z,GE,1958-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,582028213,25.94Z,ETI,1981-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,582055935,22.22Z,ETI,1958-01-01,22,21094.0,0.0,2067.0,4134.0,14893.0,0.0,0.0,0.0,0.0
2213,582132551,71.12B,ETI,1958-01-01,71,1522000.0,0.0,295000.0,401000.0,556000.0,270000.0,0.0,0.0,0.0
2214,582142451,26.11Z,ETI,1981-09-01,26,3049594.0,171463.0,338372.0,1280279.0,141545.0,181000.0,564000.0,128000.0,244935.0
2215,584504419,25.50A,ETI,1958-01-01,25,237179.0,237179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,586350043,25.73B,ETI,1963-01-01,25,557268.0,40078.0,120894.0,48682.0,166032.0,0.0,0.0,0.0,181582.0
2217,586680092,20.42Z,GE,1966-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,587050360,25.11Z,ETI,1970-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,588500256,20.30Z,ETI,1995-06-24,20,1503000.0,199000.0,215000.0,231000.0,274000.0,236000.0,181000.0,117000.0,50000.0
2220,592065528,71.12B,GE,1959-01-01,71,273559.83,24378.0,86495.0,0.0,93533.0,69153.83,0.0,0.0,0.0
2221,596120329,25.73B,ETI,1961-01-01,25,1350962.0,56694.0,73397.0,0.0,467677.0,657669.0,48048.0,47477.0,0.0
2222,596820332,29.32Z,ETI,1981-06-01,29,461220.0,0.0,208894.0,0.0,0.0,0.0,0.0,0.0,252326.0
2223,599815073,20.59Z,ETI,1900-01-01,20,52912721.0,2008490.0,26853688.0,2975861.0,6487578.0,3561000.0,3167.0,3716937.0,7306000.0
2224,600801468,22.29A,ETI,1960-01-01,22,653682.98,256234.98,76742.0,65969.0,55722.0,55729.0,48094.0,27011.0,68181.0
2225,602019903,71.12B,ETI,1960-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,602033185,62.02B,ETI,1960-01-01,62,9269000.0,3075000.0,2339000.0,2455000.0,0.0,0.0,0.0,1400000.0,0.0
2227,602055311,95.11Z,ETI,1900-01-01,95,5025612.0,3134822.0,857437.0,168353.0,0.0,687000.0,0.0,178000.0,0.0
2228,602062572,71.12B,ETI,1900-01-01,71,790959.0,0.0,0.0,790959.0,0.0,0.0,0.0,0.0,0.0
2229,602980369,20.53Z,ETI,1960-01-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
