Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
1561,480107911,124.0,73.0,61.0,64.0,48.0,0.0,"45855789.0, 48236898.0, 50288112.0, 50424422.0, 50424423.0, 51063658.0, 51063659.0, 51167951.0, 51417360.0, 52021366.0, 52102753.0, 52358839.0, 52450220.0, 52469113.0, 52684330.0, 53191699.0, 53496753.0, 53514213.0, 53514224.0, 53514315.0, 53514316.0, 53541809.0, 53776840.0, 53872095.0, 53879716.0, 54014889.0, 54014916.0, 54140492.0, 54140493.0, 54140547.0, 54140548.0, 54199747.0, 54329644.0, 54329668.0, 54329669.0, 54329679.0, 54356422.0, 54356427.0, 54365300.0, 54366331.0, 54545206.0, 54608800.0, 54783791.0, 54937196.0, 55072765.0, 55072918.0, 55129960.0, 55178093.0, 55182356.0, 55236400.0, 55236457.0, 55299571.0, 55345914.0, 55361821.0, 55486779.0, 55589965.0, 55590086.0, 55646732.0, 55752336.0, 55752362.0, 55806385.0, 55808645.0, 55971126.0, 56069005.0, 56069006.0, 56069008.0, 56069081.0, 56084102.0, 56084158.0, 56087433.0, 56117820.0, 56137390.0, 56137435.0, 56263761.0, 56321991.0, 56322070.0, 56322074.0, 56511610.0, 56511677.0, 56555422.0, 56555467.0, 56741097.0, 56741141.0, 56787580.0, 56802559.0, 56990546.0, 57045037.0, 57121332.0, 57137121.0, 57209543.0, 57233596.0, 57286556.0, 57286572.0, 57286575.0, 57348764.0, 57539418.0, 57583270.0, 57750051.0, 57794266.0, 57796421.0, 57796524.0, 57861089.0, 57909663.0, 57965997.0, 58009903.0, 58009905.0, 58010066.0, 58054166.0, 58162641.0, 58162642.0, 58213162.0, 58213229.0, 58314324.0, 58347650.0, 58401683.0, 58455102.0, 58455119.0, 58501470.0, 58501529.0, 58547594.0, 58547699.0, 58609543.0, 58609544.0, 58645273.0, 58645274.0, 58669872.0, 58707648.0, 58707680.0, 58707681.0, 58707682.0, 58739252.0, 58992897.0, 59030990.0, 59031020.0, 59031021.0, 59070871.0, 59153022.0, 59153024.0, 59153039.0, 59253552.0, 59253637.0, 59296901.0, 59381356.0, 59409551.0, 59699777.0, 59745992.0, 59930422.0, 59930458.0, 60080969.0, 60080971.0, 60080988.0, 60080989.0, 60182790.0, 60182791.0, 60382300.0, 60382301.0, 60382307.0, 60627894.0, 60765775.0, 60923527.0, 60923528.0, 60923634.0, 60997444.0, 61027803.0, 61132450.0, 61132556.0, 61223930.0, 61224086.0, 61258274.0, 61521740.0, 61599214.0, 61599262.0, 61599291.0, 61655803.0, 61655867.0, 61750265.0, 61802053.0, 61873374.0, 61873429.0, 61873433.0, 61873449.0, 61913330.0, 62017295.0, 62017311.0, 62017377.0, 62017405.0, 62063759.0, 62091948.0, 62167412.0, 62186492.0, 62222730.0, 62222737.0, 62455530.0, 62528481.0, 62597538.0, 62597587.0, 62683234.0, 62683238.0, 62751159.0, 62873379.0, 62873380.0, 63143161.0, 63579405.0, 63579415.0, 63683941.0, 63722659.0, 63834088.0, 63896285.0, 63896294.0, 63896308.0, 63896425.0, 64049328.0, 65031201.0, 65031293.0, 65031297.0, 65031298.0, 65031299.0, 65031489.0, 65084266.0, 65200840.0, 65201415.0, 65243890.0, 65444144.0, 65494147.0, 65494255.0, 65494421.0, 65685565.0, 65763504.0, 65861345.0, 65861346.0, 65951713.0, 66049279.0, 66166195.0, 66218142.0, 66286375.0, 66286379.0, 66530184.0, 66530258.0, 66530279.0, 66542433.0, 66641013.0, 66641060.0, 66641113.0, 66676648.0, 66676702.0, 66690406.0, 66776380.0, 66776394.0, 66776398.0, 66867192.0, 67107471.0, 67107523.0, 67262388.0, 67262420.0, 67262529.0, 67262535.0, 67383841.0, 67383842.0, 67441176.0, 67441196.0, 67587818.0, 67587819.0, 67660156.0, 67810833.0, 67810856.0, 67875633.0, 67956851.0, 67999709.0, 67999730.0, 67999931.0, 68072488.0, 68138228.0, 68281575.0, 68343017.0, 68343130.0, 68654584.0, 68654600.0, 68733201.0, 68733225.0, 68806886.0, 68807035.0, 69024329.0, 69137865.0, 69137866.0, 69137867.0, 69137904.0, 69172831.0, 69190881.0, 69190892.0, 69190939.0, 69190940.0, 69190941.0, 69375416.0, 69375423.0, 69375498.0, 69468727.0, 69570700.0, 69572101.0, 69572114.0, 69630340.0, 69630349.0, 69700083.0, 69743337.0, 69743349.0, 69810973.0, 69811033.0, 69811063.0, 69811338.0, 69903548.0, 70008780.0, 70008783.0, 70154581.0, 70228081.0, 70295195.0, 70295224.0, 70456860.0, 70613967.0, 70613979.0, 70918471.0, 70918472.0, 70978019.0, 70978036.0, 71094468.0, 71111499.0, 71111530.0, 71465365.0, 71575430.0, 71784137.0, 71784161.0, 71895018.0, 72356044.0, 72470402.0, 72560665.0, 72644333.0, 72801589.0, 72885594.0, 73013557.0, 73138887.0, 73401651.0, 73698939.0, 74045636.0, 74347182.0, 74347183.0, 74347193.0, 74553898.0, 74553904.0, 74553916.0, 74554029.0, 74592076.0, 74758864.0, 74758874.0, 74759065.0, 74860002.0, 74860006.0, 74860061.0, 74860137.0, 74860138.0, 74871536.0, 74871556.0, 75108422.0, 75108443.0, 75108445.0, 75108446.0, 75339813.0, 75438861.0, 75438943.0, 75439007.0, 75539442.0, 75690342.0, 75746831.0, 75954027.0, 76283818.0, 76283828.0, 76283829.0, 76375100.0, 76807713.0, 76807730.0, 77226847.0, 77317042.0, 77892808.0, 82850878.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2016, 2020, 2017, 2017, 2016, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2018, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2018, 2018, 2018, 2018, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2021, 2021, 2021, 2021, 2021, 2020, 2021, 2022, 2021, 2021, 2019, 2021",42750000.0,5639.0,38425.0,34772000.0,35568000.0,26.51A,0,2005,26,179218709.0
1566,480739127,3.0,2.0,1.0,1.0,6.0,0.0,"56611294.0, 57190123.0, 57909649.0, 59974679.0, 60515490.0, 66530189.0, 71111543.0, 71899695.0, 71899696.0, 71899697.0, 71899698.0, 71899699.0, 74860073.0","2016, 2016, 2016, 2017, 2017, 2018, 2019, 2020, 2020, 2020, 2020, 2020, 2020",66428.0,0.0,0.0,0.0,0.0,25.62B,1,2005,25,66428.0
1600,484853213,0.0,1.0,0.0,0.0,0.0,0.0,58191368.0,2017,0.0,0.0,0.0,303346.0,0.0,71.12B,0,2005,71,515827.0
1610,487565426,0.0,0.0,1.0,1.0,0.0,0.0,"62597588.0, 68807016.0","2018, 2019",85104.72,221000.0,0.0,0.0,0.0,25.99B,1,2005,25,566716.72
1633,489267781,2.0,0.0,0.0,0.0,1.0,0.0,"55346088.0, 55590052.0, 70295388.0","2016, 2016, 2020",32127.0,27148.0,37106.0,30679.0,0.0,22.22Z,1,2006,22,175276.0
1634,489332908,3.0,0.0,2.0,1.0,1.0,0.0,"55808708.0, 57218924.0, 61656007.0, 62104323.0, 68211081.0, 73038158.0, 77631664.0","2016, 2016, 2018, 2018, 2019, 2020, 2016",2181600.0,0.0,0.0,0.0,0.0,22.19Z,1,2006,22,5672140.0
1636,489626135,1.0,0.0,0.0,2.0,0.0,0.0,"56920741.0, 67957051.0, 69811109.0","2016, 2019, 2019",1000040.46,1121320.76,1332241.0,2499318.0,0.0,71.12B,1,2006,71,9401465.22
1639,489804930,0.0,1.0,0.0,0.0,0.0,0.0,58645254.0,2017,108000.0,88000.0,74437.0,121000.0,151000.0,25.61Z,1,2006,25,764437.0
1643,489938084,1.0,0.0,0.0,0.0,0.0,0.0,55702003.0,2016,3188132.0,5693000.0,1379673.0,1550561.0,1487633.0,72.19Z,1,2006,72,17861918.0
1672,491975496,2.0,0.0,0.0,0.0,0.0,0.0,"37441903.0, 56292774.0","2016, 2016",7485000.0,6241.0,6807000.0,3100000.0,2000000.0,72.19Z,1,2006,72,27630331.0
1712,494539224,1.0,0.0,0.0,0.0,0.0,0.0,57485578.0,2016,4950014.0,5218000.0,5532613.0,5532110.0,5147811.0,71.12B,0,2007,71,39717105.0
1744,500212188,0.0,0.0,0.0,0.0,1.0,0.0,68210849.0,2020,0.0,313334.0,0.0,0.0,0.0,29.32Z,1,2007,29,12827479.0
1748,500440813,3.0,0.0,3.0,3.0,1.0,0.0,"54066016.0, 54199828.0, 54291442.0, 66286513.0, 66867331.0, 67262385.0, 69903506.0, 69903508.0, 70738625.0, 74669055.0, 74759099.0","2016, 2016, 2016, 2018, 2018, 2018, 2019, 2019, 2019, 2020, 2021",0.0,11077656.0,4353095.0,4662143.0,3053529.0,62.01Z,0,2007,62,43118696.0
1758,501161798,25.0,1.0,1.0,5.0,0.0,0.0,"55073011.0, 55073014.0, 55135375.0, 55135376.0, 55135378.0, 55182370.0, 55182371.0, 55182373.0, 55236623.0, 55236624.0, 55236625.0, 55236626.0, 55236627.0, 55345992.0, 55361658.0, 55361659.0, 55411508.0, 55486782.0, 55486784.0, 55486785.0, 55542782.0, 55589950.0, 56322204.0, 56920745.0, 56920746.0, 59297097.0, 62873434.0, 67587816.0, 69104761.0, 69468757.0, 69572095.0, 69810943.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2018, 2019, 2019, 2019, 2019, 2019",2550000.0,2933000.0,3573000.0,3818828.0,3996248.0,29.10Z,0,2007,29,27120852.0
1774,501537831,0.0,1.0,0.0,0.0,0.0,0.0,60991246.0,2017,0.0,0.0,0.0,0.0,47669.0,71.12B,0,2007,71,47669.0
1787,501737472,1.0,0.0,0.0,0.0,0.0,0.0,52338946.0,2016,5761242.0,0.0,0.0,0.0,0.0,72.19Z,1,2007,72,13511892.0
1814,504313891,3.0,0.0,0.0,0.0,1.0,0.0,"55072933.0, 55072934.0, 55072935.0, 70008879.0","2016, 2016, 2016, 2020",174695.0,1615462.0,109943.0,209195.0,202339.0,30.30Z,1,2008,30,3442534.0
1825,504940925,22.0,11.0,5.0,6.0,13.0,0.0,"53177554.0, 53483917.0, 54329786.0, 54329787.0, 54608735.0, 55072865.0, 55300711.0, 55451280.0, 55451476.0, 55451477.0, 55953236.0, 56263973.0, 56322019.0, 56611357.0, 56787573.0, 57396545.0, 57399996.0, 57796446.0, 57861061.0, 58010303.0, 58018720.0, 58228248.0, 58707767.0, 59070905.0, 59325375.0, 59745996.0, 60080921.0, 60302228.0, 60515537.0, 61027840.0, 62683577.0, 62712087.0, 62873420.0, 63407319.0, 63407320.0, 63963147.0, 64279438.0, 66286839.0, 66676654.0, 67262958.0, 68162317.0, 68581869.0, 68654608.0, 69743313.0, 70228326.0, 70295214.0, 70614066.0, 70978120.0, 71995003.0, 72266392.0, 72356191.0, 72560718.0, 72801599.0, 72830881.0, 72885724.0, 74125303.0, 74553977.0, 75108397.0, 75539427.0, 75539428.0, 76034784.0, 76375189.0, 76730639.0, 76730681.0, 76920859.0, 77021410.0, 83406713.0, 83407065.0, 83407151.0, 83407218.0","2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2016, 2018, 2018, 2018, 2018, 2017, 2019, 2018, 2020, 2019, 2019, 2019, 2019, 2020, 2019, 2021, 2020, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2020, 2021, 2021, 2021, 2021, 2021, 2021, 2022, 2022, 2022, 2022",28500000.0,6952000.0,8701117.0,7916000.0,15090000.0,72.19Z,0,2008,72,94118117.0
1826,504941337,42.0,40.0,57.0,68.0,59.0,0.0,"47356219.0, 48049924.0, 48145617.0, 49261950.0, 49322530.0, 49474599.0, 50023704.0, 50976721.0, 51293074.0, 52423929.0, 52450257.0, 52465454.0, 52477967.0, 52684449.0, 54186035.0, 54356571.0, 54545233.0, 55135280.0, 55542759.0, 55542766.0, 55637237.0, 55646699.0, 55650589.0, 55752598.0, 55858964.0, 56117841.0, 56148509.0, 56148538.0, 56263833.0, 56322232.0, 56369039.0, 56684108.0, 56974412.0, 57286644.0, 57485694.0, 57750090.0, 57755371.0, 57861011.0, 58213194.0, 58213195.0, 58213196.0, 58266527.0, 58266528.0, 58401807.0, 58413025.0, 58455136.0, 58568152.0, 58669964.0, 59031037.0, 59031038.0, 59031039.0, 59152969.0, 59153011.0, 59270875.0, 59409503.0, 59958895.0, 59959437.0, 59959504.0, 59959515.0, 59959983.0, 60080978.0, 60158744.0, 60182734.0, 60202097.0, 60382284.0, 60418933.0, 60955159.0, 61003059.0, 61187437.0, 61187439.0, 61224075.0, 61258320.0, 61750299.0, 61750317.0, 61750318.0, 61750319.0, 61873393.0, 61873851.0, 61903801.0, 61913268.0, 61913269.0, 62017464.0, 62020617.0, 62067657.0, 62091977.0, 62147276.0, 62167470.0, 62190285.0, 62222934.0, 62240112.0, 62243898.0, 62528547.0, 62528600.0, 62528601.0, 62597659.0, 62751065.0, 62751109.0, 62751113.0, 63014688.0, 63014976.0, 63079987.0, 63079988.0, 63080035.0, 63080036.0, 63080097.0, 63080098.0, 63143190.0, 63143247.0, 63209470.0, 63355198.0, 63407316.0, 63500998.0, 63638006.0, 63638107.0, 63684015.0, 63684016.0, 64097264.0, 65031473.0, 65031505.0, 65201099.0, 65201263.0, 65201282.0, 65243723.0, 65243803.0, 65243853.0, 65243860.0, 65244032.0, 65244156.0, 65244245.0, 65443957.0, 65444077.0, 65444266.0, 65494204.0, 65685606.0, 65685607.0, 65685750.0, 65861334.0, 66286434.0, 66640995.0, 66676623.0, 66676660.0, 66690533.0, 67107794.0, 67184792.0, 67185299.0, 67185337.0, 67185338.0, 67226198.0, 67392425.0, 67441414.0, 67514737.0, 67514815.0, 67514919.0, 67514943.0, 67660149.0, 67742498.0, 67810740.0, 67876044.0, 67999761.0, 67999826.0, 67999845.0, 67999848.0, 68096608.0, 68138197.0, 68138231.0, 68138355.0, 68138370.0, 68138371.0, 68138372.0, 68138547.0, 68165088.0, 68281372.0, 68281490.0, 68281717.0, 68342946.0, 68343131.0, 68424957.0, 68532423.0, 68581879.0, 68581911.0, 68581912.0, 68581924.0, 68654529.0, 68654766.0, 68764382.0, 68764614.0, 68764628.0, 68806796.0, 68806797.0, 68806806.0, 68806825.0, 68980670.0, 68987907.0, 69024293.0, 69104629.0, 69104630.0, 69104654.0, 69375577.0, 69375608.0, 69468786.0, 69468787.0, 69468913.0, 69572133.0, 69700125.0, 69742909.0, 69743317.0, 69743318.0, 69743455.0, 69743456.0, 69810935.0, 69810936.0, 69811244.0, 69903273.0, 69903285.0, 69903380.0, 70008658.0, 70154739.0, 70154806.0, 70457013.0, 70614117.0, 70614274.0, 70738678.0, 70738680.0, 70847332.0, 70918593.0, 70918611.0, 70978224.0, 71094475.0, 71094476.0, 71094477.0, 71111527.0, 71609165.0, 71661934.0, 71784178.0, 71784207.0, 71784228.0, 72470420.0, 72644370.0, 72801649.0, 72841493.0, 72885787.0, 73013668.0, 73013687.0, 73013688.0, 73038200.0, 73038247.0, 73401758.0, 73643041.0, 73643095.0, 74045924.0, 74045984.0, 74205915.0, 74205926.0, 74347217.0, 74347259.0, 74347406.0, 74554009.0, 74554056.0, 74586701.0, 74668896.0, 74668923.0, 74669106.0, 74758928.0, 74759043.0, 74860029.0, 74860238.0, 74871487.0, 75108381.0, 75108560.0, 75108632.0, 75108634.0, 75278122.0, 75339894.0, 75339950.0, 75690394.0, 75690411.0, 75769943.0, 76375164.0, 76375530.0, 76807705.0, 76920843.0, 76920863.0, 76970904.0, 77710789.0, 77854303.0, 77855885.0, 77997560.0, 77997883.0, 78292755.0, 78990060.0, 79735072.0, 80462536.0, 81752511.0, 81898619.0, 81993637.0, 81994301.0, 82460771.0, 83067437.0, 83138642.0","2018, 2016, 2017, 2016, 2017, 2018, 2016, 2017, 2016, 2017, 2017, 2017, 2018, 2018, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2017, 2017, 2016, 2017, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2018, 2017, 2018, 2017, 2016, 2018, 2016, 2018, 2016, 2016, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2021, 2018, 2019, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2020, 2019, 2019, 2020, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2020, 2019, 2019, 2019, 2019, 2020, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2021, 2020, 2020, 2021, 2021, 2021, 2020, 2021, 2021, 2021, 2022, 2022, 2021, 2022, 2021, 2021, 2021, 2020, 2021, 2020, 2020, 2021, 2021, 2020, 2021, 2021, 2021, 2020, 2021, 2021, 2021, 2022, 2022, 2022",15740000.0,19726000.0,24812000.0,26656000.0,79974000.0,72.19Z,0,2008,72,253724000.0
1853,508955754,2.0,1.0,0.0,0.0,0.0,0.0,"54608806.0, 58010106.0, 59297164.0","2016, 2016, 2017",0.0,0.0,43642.0,26913.0,87388.0,72.11Z,0,2008,72,176036.0
1857,509232591,5.0,0.0,0.0,2.0,0.0,0.0,"55178145.0, 56084123.0, 57286560.0, 57286561.0, 57348767.0, 63209486.0, 67742703.0","2016, 2016, 2016, 2016, 2016, 2019, 2019",1568000.0,1544000.0,2063000.0,2591000.0,3392000.0,30.11Z,1,2008,30,11392000.0
1876,509835104,0.0,2.0,1.0,1.0,0.0,0.0,"60765986.0, 61187490.0, 63407355.0, 69143614.0","2017, 2017, 2018, 2019",0.0,67227.0,67227.0,193235.0,171673.0,71.12B,1,2009,71,862096.0
1882,510508716,2.0,2.0,1.0,1.0,1.0,0.0,"48142809.0, 54291392.0, 54291393.0, 58609572.0, 60923688.0, 61003156.0, 68072542.0","2020, 2016, 2016, 2017, 2017, 2018, 2019",197192.0,293552.0,198046.0,194111.0,219196.0,72.19Z,1,2009,72,1851970.0
1919,515450088,19.0,6.0,12.0,19.0,19.0,0.0,"48986182.0, 54427620.0, 54540913.0, 55650444.0, 56119516.0, 56263716.0, 56557695.0, 56853632.0, 56979583.0, 57125669.0, 57125678.0, 57126055.0, 57184483.0, 57286734.0, 57349064.0, 57539541.0, 57681676.0, 57909623.0, 58010110.0, 59153205.0, 59297162.0, 60138644.0, 60515731.0, 61616991.0, 61832513.0, 61832519.0, 62223045.0, 62948240.0, 63061292.0, 63145127.0, 63896471.0, 63959534.0, 65444258.0, 65763641.0, 65763642.0, 66286502.0, 67107539.0, 67262688.0, 67441334.0, 67441424.0, 67810735.0, 67999832.0, 68138261.0, 68210931.0, 68470476.0, 68581993.0, 68581994.0, 68654745.0, 68733235.0, 68733327.0, 68733343.0, 68807180.0, 69191036.0, 69468821.0, 69468823.0, 69903531.0, 70008946.0, 70456947.0, 72560830.0, 72885728.0, 72885730.0, 73013583.0, 73013647.0, 73038197.0, 73498010.0, 73643102.0, 74125542.0, 74183427.0, 74183446.0, 74347330.0, 74859065.0, 74871645.0, 75108442.0, 75223032.0, 75278078.0, 75339822.0, 75438891.0, 75539419.0, 75690509.0, 79270193.0, 80625278.0, 81975448.0","2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2016, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2016, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2021, 2020, 2020, 2020, 2020, 2021, 2021, 2022, 2021",1554000.0,2423000.0,1489000.0,1582000.0,2449000.0,30.30Z,0,1963,30,17106000.0
1920,515580421,0.0,5.0,2.0,2.0,1.0,0.0,"59811665.0, 59859368.0, 59859370.0, 60765944.0, 61802153.0, 63963233.0, 65951714.0, 67262551.0, 68281642.0, 72178754.0","2017, 2017, 2017, 2017, 2017, 2018, 2018, 2019, 2019, 2020",384000.0,510000.0,670000.0,764000.0,1444000.0,29.32Z,1,1955,29,5667000.0
1923,517702833,1.0,0.0,3.0,1.0,1.0,0.0,"49546503.0, 55759857.0, 66867303.0, 68138135.0, 70613828.0, 74205902.0","2018, 2016, 2018, 2018, 2019, 2020",0.0,0.0,386000.0,313000.0,340000.0,20.59Z,0,2009,20,1146652.0
